decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1990,1994,natural born killers,television,communication,"Drink up! This is a celebration. This is the day we received word we were gonna make television history. We're gonna have the first sit down, in depth interview with the most charismatic serial killer ever, one day before he's being shipped to a mental hospital for the rest of his life. This is one of those golden moments that happens maybe only four times in a lucky journalist's career. This is Wallace with Noriega, this is Elton John confessing his bi-sexuality to the Rolling Stone, this is the tearful reporting of the Hindenberg disaster, this is Truffaut setting the record straight on Hitchcock, this is a Robert Capa photo, this is Woodward and Bernstien meeting Deep Throat in an underground parking lot, this is John Reid reporting 'The Ten Days That Shook The World', this is the hippies' bloody palms at Kent State, the Maysles brothers at Altamont, this is the Nixon/Frost interviews...",0.09413067552602436,communication
1990,1994,natural born killers,network,computational,Would the network really not run it without the interview?,0.1724137931034483,computational
1990,1994,natural born killers,phone,communication,"Hello, Mr. Gayle. I'm Phil Wurlitzer. We talked on the phone. It's a pleasure to meet you.",0.6111111111111112,communication
1980,1988,neuromancer,signal,communication,A place to tap in. I can scramble that signal before this place is crawling with guardsmen.,0.42857142857142855,communication
1980,1988,neuromancer,computer,computational,"The Villa Straylight. Home of the Royal Family and the mainframe of the computer entity we know as Wintermute. If we can get Molly in, she can access the mainframe to cripple Mute's defences, the Case can destroy it in Cyberspace.",0.3130434782608696,computational
1980,1988,neuromancer,computer,computational,An Artificial Intelligence. A computer system that's developed the capacity for sentient thought. They're dangerous and totally unpredictable.,0.2112676056338028,computational
1980,1988,neuromancer,computer,computational,You get us access to the Tessier's computer and you can return to Earth anytime you want. A free man.,0.3465346534653465,computational
1980,1988,neuromancer,computer,computational,"Offworld. The A.I.... this ""Wintermute"" thing evolved on a computer mainframe on the satellite Freeside. If you attack it from within the matrix while Molly accesses its original programming we can cripple its defence systems.",0.2610619469026549,computational
1980,1988,neuromancer,computer,computational,This one's different. No one can trace it. It's out there somewhere in the matrix and it's growing stronger... infecting other computer systems like a virus.,0.8089171974522293,computational
1980,1988,neuromancer,computer,computational,"Our analysis of the London stock crash suggest that it was manipulated from within the international computer matrix. Cyberspace, Mr. Case... A realm I believe you're familiar with.",0.5580110497237569,computational
1980,1988,neuromancer,machine,computational,Wintermute could have infiltrated that machine. Reprogrammed him.,0.6,computational
1980,1988,neuromancer,machine,computational,"He was an M.P. in Bangkok back in '21. Caught some shrapnel in the cerebral cortex and wound up living off a machine in a vegetable ward in Berne. Then, last September... surprise, surprise... he just seemed to disappear.",0.49321266968325794,computational
1980,1988,neuromancer,machine,computational,I can't feel nothing because I am nothing.  Just playback. A ghost in the machine.,0.9024390243902439,computational
1980,1988,neuromancer,computer,computational,"When I was fifteen Sense/Net iced my old man's credit record over some computer error. Once that goes down, that's it. He lost his business... everything. It destroyed him. I had to hustle arcade games for chump change. Dixie McCoy found me, figured I was a natural. He taught me the wires for a piece of the action.",0.22468354430379747,computational
1980,1988,neuromancer,computer,computational,"Everybody's favourite computer, of course. He may have out calculated the rest of you, but I have certain qualities that don't translate well on microchips.",0.14102564102564102,computational
1990,1999,never been kissed,machine,computational,"Last night. 7:30. Big Cup. I kept calling you, but I only got your machine. I don't even know your parents line and I was really worried.",0.48905109489051096,computational
1990,1999,never been kissed,computer,computational,Computer's down. Septuplets story. I need it back by five. Hopefully the copy's not a mess.,0.0,computational
1980,1985,a nightmare on elm street part 2: freddy's revenge,phone,communication,There's a Jesse on the phone.,0.7931034482758621,communication
1980,1987,a nightmare on elm street 3: dream warriors,tv,communication,"Oh, right.  You're gonna be a TV star.",0.7894736842105263,communication
1980,1987,a nightmare on elm street 3: dream warriors,tv,communication,I can see that. You watch too damn much TV.,0.9302325581395349,communication
1980,1987,a nightmare on elm street 3: dream warriors,tv,communication,Watching TV.,0.75,communication
1980,1987,a nightmare on elm street 3: dream warriors,television,communication,"I'm running out of answers. A patient sleepwalks out of a security ward up to a tower with no access.  A girl, alone in a room, dies by jumping six feet straight up into a television set. Nothing makes sense anymore.",0.7962962962962963,communication
1990,1999,notting hill,phone,communication,I also have a phone.  I'm confident that in five minutes we can have you spick and span and back on the street again... in the non-prostitute sense obviously.,0.08860759493670886,communication
1990,1999,notting hill,phone,communication,Nice one.  Would you like my phone number?,0.6904761904761905,communication
1990,1999,notting hill,phone,communication,The phone number of Anna Scott's agent in London and her agent in New York. You can ring her.  You think about her all the time -- now you can ring her!,0.02631578947368421,communication
1990,1999,notting hill,phone,communication,Excuse me -- it's your mother on the phone.,0.8604651162790697,communication
1990,1994,only you,telephone,communication,Let's find a telephone.,0.5652173913043478,communication
1990,1994,only you,telephone,communication,Ask her if she knows how I might reach him?  If she has a telephone number?,0.7733333333333333,communication
1990,1994,only you,phone,communication,A phone message.  Only--,0.08333333333333333,communication
1960,1965,orgy of the dead,telephone,communication,"Well, it's probably just the caretaker, and that's exactly who we want to find.  They'll have a telephone.  C'mon.",0.8421052631578947,communication
1990,1998,out of sight,phone,communication,But you spoke to him on the phone.,0.8235294117647058,communication
1990,1998,out of sight,phone,communication,"Listen, Buddy, the shit that's about to go down, you'll be on the phone with your sister for a month.  Let me do this part alone.",0.5116279069767442,communication
1990,1998,out of sight,phone,communication,Her phone's probably tapped.,0.14285714285714285,communication
1990,1998,out of sight,radio,communication,"Take the radio, stay down here in the lobby, watch the elevator.",0.140625,communication
1990,1998,out of sight,tv,communication,I've seen 'em used on TV.,0.88,communication
1990,1998,out of sight,tv,communication,"Takes the TV, the VCR, some other shit and leaves his wallet on the floor.",0.13513513513513514,communication
1990,1998,out of sight,phone,communication,"There's a guy here on the task force right now.  Maybe I should put him on the phone, let you two work it out.",0.7181818181818181,communication
1990,1998,out of sight,phone,communication,Who was it answered the phone?,0.8,communication
1990,1998,out of sight,network,computational,"<i>Network</i>.  Yeah, she was good.",0.08333333333333333,computational
1990,1998,out of sight,tv,communication,"Yeah, I liked her in that movie about TV...",0.8837209302325582,communication
1990,1998,out of sight,computer,computational,Time I was convicted in California? FBI told me I'd robbed more banks than anyone in the computer.,0.9081632653061225,computational
1990,1998,out of sight,phone,communication,"That's Kenneth, my brother.  He's talking on the phone.",0.8909090909090909,communication
2000,2001,pearl harbor,radio,communication,"Anthony, Red, stay with the guns!  Coma, you cover the cannons!  Joe, Theo, come with us!  Earl, you get on the radio! We're gonna fight these fuckers.",0.7417218543046358,communication
2000,2001,pearl harbor,screen,computational,"We have a fighter screen up, in case we are attacked, Admiral.",0.2903225806451613,computational
2000,2001,pearl harbor,radio,communication,"Set up teams of radio operators to send out messages the Americans will intercept, concerning every potential American target in the Pacific.  Include Hawaii -- the clutter will be more confusing that way.",0.07804878048780488,communication
2000,2001,pearl harbor,radio,communication,"We have bombed Tokyo, Mr. President. Radio Tokyo interrupted it's own broadcast to make the announcement.",0.3523809523809524,communication
1980,1986,peggy sue got married,machine,computational,You know. Your love machine... the throbbing thrill hammer... your thing!,0.273972602739726,computational
1980,1986,peggy sue got married,phone,communication,I'm fine Peggy Sue. And how are you? Are we talking on the phone? Are we pen pals?,0.7195121951219512,communication
1980,1986,peggy sue got married,computer,computational,"Listen Dad, please. Buy IBM, buy Polaroid, buy Apple Computer. No, no. Not yet. Buy Xerox!",0.5888888888888889,computational
1980,1986,peggy sue got married,machine,computational,"Mom, how about a machine that's like your blender, only it slices vegetables, kneads dough, chops meat and even make fresh pasta?",0.13178294573643412,computational
1980,1986,peggy sue got married,tv,communication,"All right. These are the choices: microwave ovens, pocket calculators, Walkmans, digital watches and miniature TV's.",0.9568965517241379,communication
1980,1986,peggy sue got married,digital,computational,"All right. These are the choices: microwave ovens, pocket calculators, Walkmans, digital watches and miniature TV's.",0.9568965517241379,communication
1980,1986,peggy sue got married,machine,computational,You have a blind grandfather. One day you're going to invent a machine that reads books for blind people. I read about it. You're going to be famous. You're going to invent a lot of things.,0.3333333333333333,computational
1990,1992,pet sematary ii,phone,communication,"Uh... no. You just... look different than you sounded on the phone. Please, come in.",0.7261904761904762,communication
1990,1993,philadelphia,television,communication,"I've seen your television commercials. ""If you or anyone you know has been injured through the fault of others... It should say, ""through the <u>negligence</u> of others.""",0.08771929824561403,communication
1990,1993,philadelphia,computer,computational,"Very interesting, Bob. Let's make a note of that. Andy didn't lose the complaint in his computer. He never put it in. He lied about that, too.",0.6197183098591549,computational
1990,1993,philadelphia,computer,computational,"No matter how hard I try, I can't lose a file in my computer.",0.8524590163934426,computational
2000,2000,pitch black,screen,computational,Smoke screen for what?,0.2727272727272727,computational
2000,2000,pitch black,screen,computational,"Oh, don't use her like that, for a smoke screen.",0.8541666666666666,computational
2000,2001,planet of the apes,signal,communication,What signal?,0.4166666666666667,communication
2000,2001,planet of the apes,signal,communication,Landon! Send a last signal.,0.7407407407407407,communication
1980,1986,platoon,television,communication,"Baaaa! Fuck it, they sold us out - so what! What'd you'all expect? Civilian life is phoney BULLSHIT man. They're ROBOTS man - watchin' dopey television and drivin' dopey cars, and they fuck up, nobody dies. That's all right, you keep fuckin' up, politicians keep lyin'. Cause it don't really matter. Don't mean shit. So what! Whatcha want - a parade! Fuck that too! No war time no grunt never got no respect. Till he was dead - and even THEN! You're fighting for YOURSELF man! You're fighting for your SOUL, dat's all. Remember dat. And it's some goddamn battle too - if you'se a man, wrestle with that angel...  ...Love and Hate - the whole shitbang show, that's the story then and now and it ain't hardly gonna change...",0.19529085872576177,communication
1990,1996,playback,radio,communication,"Information--protection--you might even want to hire me to go home and listen to the radio.  That's the funny part of my business-- once in a while, I get hired not to work.  Nice girl you were with last night. Known her long?",0.37610619469026546,communication
1990,1996,playback,phone,communication,"If you're asking my opinion, no. I'd read it to Greer over the phone. Ask him if he had any objections.",0.6116504854368932,communication
1990,1996,playback,telephone,communication,"Greer and Goble in the Call Building, San Francisco.  Just like you thought...Two murders in two days.  Different places, different methods, different people. Nothing connects them, but a telephone number.",0.9170731707317074,communication
1990,1996,playback,phone,communication,"Gigi, huh?  Sounds French--one of those fancy ladies.  Must have been very fancy, if he scratched her phone number in gold.",0.8292682926829268,communication
1980,1983,the ploughman's lunch,radio,communication,"These are transcripts of various radio broadcasts, including Gaitskill's, the one they tried to stop.  You ought to have that ...",0.2558139534883721,communication
1980,1983,the ploughman's lunch,radio,communication,In radio we're different.,0.12,communication
1980,1983,the ploughman's lunch,television,communication,I don't trust anyone.  That's what comes of working in television.,0.8333333333333334,communication
1980,1983,the ploughman's lunch,tv,communication,"It makes me weepy just to remember it.  So we were fine again, and then she got married to Matthew who's a womaniser and a bit of a yob, but quite nice really, makes TV commercials.  What about yours.",0.83,communication
1980,1983,the ploughman's lunch,television,communication,"Everyone describes the same process. At first it is exciting.  You're at the centre of the world.  As soon as anything happens, you're the first to know about it.  And there are deadlines a dozen times a day, even more, and that's intimidating and exciting.  Then you get the hang of it and the excitement wears off.  Your a clerk in a rather dowdy Office.  There's none of the glamour of television, or the penetration of serious journalism.  You're a processor of semi-official news.  Some people leave at this stage.  Then, if you hang on, and especially if you're promoted, you discover a new kind of pleasure.  You're pleased by the ease with which you can write summaries and bulletins from news agency printouts, by the way you ca judge length.  Ending a broadcast on the dot, having everything run smoothly, selecting a running order that makes sense, knowing instinctively what you can and cannot do.  Professionalism.",0.41963322545846815,communication
1980,1983,the ploughman's lunch,tv,communication,"Tame those rights...you know, we're even freighting in a couple of exiled Argie trade unionists from Paris for a TV tie in.  One of them had his balls tap-danced on by the secret police.  The other one had to be hosed off the wall of his cell after the police-- yes my good man?",0.4064748201438849,communication
1980,1983,the ploughman's lunch,phone,communication,"I'm terribly sorry.  He doesn't seem to be here ... No ... Yes, if I see him, I will. .. Goodbye. She's going to phone back.",0.9112903225806451,communication
1980,1983,the ploughman's lunch,television,communication,"I'll tell you another thing.  We might have led the world once into the Industrial Revolution, now we lead with television commercials. We're the best, it's as simple as that.  Even the Americans will admit it now ... the camera work, the acting, the scripts, special effects.  We've got the lot.  Nearly all the good directors here have ambitions to make serious films.  That food you're eating.",0.2828282828282828,communication
1980,1983,the ploughman's lunch,television,communication,"It's true!  I was here last year doing a piece, remember?  I was in the bar with all these Northern trade unionists and their sponsored MPs.  They were all incredibly fat and beery, huge trousers and braces. And so sweet.  They all stood round me like children saying 'You! Working for television?  You're just a young thing.'  They wouldn't let me buy drinks even when I told them the programme was paying. They kept looking at my pass which was pinned here and saying  'Oo, can I?'",0.5921325051759835,communication
1990,1991,point break,signal,communication,"That's right.  And we nailed over a thousand of them.  We did it by crunching data.  Good crime-scene work, good lab work, good data-base analysis.  Nobody had to tackle a car once.  You getting the signal, special agent?",0.9004524886877828,communication
1990,1991,point break,data,computational,"That's right.  And we nailed over a thousand of them.  We did it by crunching data.  Good crime-scene work, good lab work, good data-base analysis.  Nobody had to tackle a car once.  You getting the signal, special agent?",0.9004524886877828,communication
1980,1987,predator,network,computational,She's too valuable. She's got to know their whole network. The whole set up. We take her with us.,0.5154639175257731,computational
1980,1987,predator,radio,communication,Our rendezvous points and radio freqs. are indicated and fixed. AWACS contact on four hour intervals.,0.25742574257425743,communication
1990,1990,pretty woman,phone,communication,Mr. Kross is just getting off the phone with his stock broker. It's finished.  You've won.,0.37777777777777777,communication
1990,1990,pretty woman,television,communication,Television?,0.0,communication
1990,1990,pretty woman,television,communication,Know what we're gonna do in a little while then?  We're gonna call Domino's and have'm deliver a bigass pizza.  We're gonna eat it in bed.  We're gonna veg' out and watch television.,0.9395604395604396,communication
1990,1990,pretty woman,robot,computational,"We're the exactly the same!  Kit keeps telling me don't get emotional when you turn tricks -- that's why no kissing -- it's too personal. The key is like you're saying, stay numb, don't get involved -- when I'm with a guy, I'm a robot, I just do it.  Except with you.  At your price I give my all...",0.7658862876254181,computational
1990,1990,pretty woman,phone,communication,I thought I told you not to answer the phone.,0.8666666666666667,communication
1990,1990,pretty woman,phone,communication,Never answer the phone.  Ever.,0.5666666666666667,communication
1990,1990,pretty woman,phone,communication,I had to call.  I jus got off the phone with James Kross.  Get this.  He wants to see you. Today.,0.35051546391752575,communication
1990,1990,pretty woman,phone,communication,"Really?  Some high class gold digger who speaks French better than I do?  No, thank you.  I just got off the phone with one.",0.8790322580645161,communication
1980,1987,the princess bride,machine,computational,You survived the Fire Swamp. You must be very brave...  ... but nobody withstands The Machine. ---------------------------------------------------------------------------                                                           69.,0.3706896551724138,computational
1980,1987,the princess bride,television,communication,"That's right. When I was your age, television was called books. And this is a special book. It was the book my father used to read to me when I was sick, and I used to read it to your father. And today, I'm gonna read it to you.",0.15350877192982457,communication
1980,1987,the princess bride,network,computational,My spy network has heard no such news.,0.18421052631578946,computational
1980,1987,the princess bride,machine,computational,"Now, where is that secret knot? It's impossible to find.  Are you coming down into the Pit? Westley's got his strength back. I am starting him on The Machine tonight.",0.9036144578313253,computational
1960,1968,the producers,phone,communication,Get on the phone.  Send out a casting call.  Call every agent in town.  I want to see everybody. Everybody.,0.102803738317757,communication
1960,1960,psycho,phone,communication,"You came up here on a hunch, Miss Crane? Nothing more? No phone call... from him, or from your sister herself?",0.5272727272727272,communication
1960,1960,psycho,phone,communication,You better run out to the house. She may be... unable to answer the phone...,0.8947368421052632,communication
1960,1960,psycho,phone,communication,"He didn't mention the money.  What he said on the phone isn't important, is it?  He was supposed to come back after he spoke to the mother, and he didn't! That's what I want you to do something about!",0.25,communication
1960,1960,psycho,phone,communication,"Last Friday. She left work, and home... I was in Tucson over the weekend... I haven't heard from her, not even a phone call.",0.9112903225806451,communication
1990,1991,rambling rose,phone,communication,"Walked, in all that heat? It's a wonder she hasn't got sunstroke. I'll phone Daddy and you go get Doll Baby and Waski.",0.6016949152542372,communication
1990,1991,rambling rose,phone,communication,"Ah, ha! Hold the phone! No forwarding address, huh?  In the shock of this brilliant move, I forgot something.",0.1559633027522936,communication
1990,1991,rambling rose,phone,communication,"Just a minute, Rose, you don't understand. This isn't a dirt farm like the one you were born on, it's nice. A neighbor of Cousin Hop's, I talked to him on the phone, a fine man... it's not a farm, damn it, it's a beautiful dairy establishment! Stop crying, Rose! Do you hear me? Stop crying, it's ideal!",0.5247524752475248,communication
1990,1991,rambling rose,telephone,communication,"I'll drive you, darlin'. You've got no business behind the wheel of an automobile. You don't think about what you're doing and you'll run into a telephone pole.",0.90625,communication
1980,1983,star wars: episode vi - return of the jedi,machine,computational,I also thought he could be turned back to the good side. It couldn't be done. He is more machine now than man. Twisted and evil.,0.6953125,computational
1970,1975,the rocky horror picture show,phone,communication,So baby don't cry like there's no tomorrow After the night there's a brand new day. And there'll be no pain And no more sorrow. So wash your face And phone my place It'll be O.K.,0.8426966292134831,communication
1970,1975,the rocky horror picture show,phone,communication,We can't go anywhere until I get to a phone.,0.8636363636363636,communication
1970,1975,the rocky horror picture show,telephone,communication,"Just a moment, Janet.  They may have a telephone.",0.7959183673469388,communication
1970,1975,the rocky horror picture show,phone,communication,"I'm coming with you.  Besides, darling, the owner of the phone might be a beautiful woman and you may never come back.",0.4830508474576271,communication
1970,1975,the rocky horror picture show,telephone,communication,Didn't we pass a castle back down the road a few miles?  Maybe they have a telephone I might use.,0.7731958762886598,communication
1970,1975,the rocky horror picture show,phone,communication,"Uh - oh - Hi!  My name is Brad Majors. And this is my fiancee, Janet Weiss.  I - ah - wondered if you could help us.  Our car has broken down about two miles up the road.  Do you have a phone we might use?",0.9073170731707317,communication
1970,1976,rocky,television,communication,Y'know how I said that stuff on television didn't bother me?,0.5333333333333333,communication
1970,1976,rocky,tv,communication,How'd ya like hearin' ya name on TV?,0.9166666666666666,communication
1970,1976,rocky,phone,communication,Do you have a phone?,0.7,communication
1970,1976,rocky,phone,communication,"Yo, Rock. I made a few phone calls an' thanks to me ya goin' to be a big man -- Thatta dog?",0.25274725274725274,communication
1990,1998,ronin,phone,communication,"Check this out.  Gregor's a spook, or he was one until recently.  When he was a spy he lived the life -- you know, a prince in some Eastern Bloc country where nobody had shit and Gregor had everything.  Then the wall goes down.  No more Cold War.  And Gregor is out of a job.  No apartment, no special stores with Western food and video tapes.  I would bet dollars against shit that Gregor liked that phone and he doesn't want to give it up.  And I wouldn't be surprised if he's arrogant enough to think...",0.7924901185770751,communication
1990,1998,ronin,phone,communication,"I bought it for him -- all the stuff he was using, it was in his contract.  Cost a nice penny, too, especially that goddamned phone: Gregor had expensive tastes.",0.782608695652174,communication
1990,1998,ronin,phone,communication,"I use my cell phone to get computer access to the telecommunications satellite used by our target.  I trace his cell phone signature and use it to pin point his location as he moves through Nice, relaying that information to you.",0.0611353711790393,communication
1990,1998,ronin,computer,computational,"I use my cell phone to get computer access to the telecommunications satellite used by our target.  I trace his cell phone signature and use it to pin point his location as he moves through Nice, relaying that information to you.",0.0611353711790393,communication
1990,1998,ronin,phone,communication,"I intend to.  This phone is wired like no other: it's got an encryption chip and instant sat-a-link recognition, it can talk to any computer in any language and make it understand.  With my custom hardware and this phone I can trace the target's cell phone signature and follow him anywhere he goes...",0.06312292358803986,communication
1990,1998,ronin,computer,computational,"I intend to.  This phone is wired like no other: it's got an encryption chip and instant sat-a-link recognition, it can talk to any computer in any language and make it understand.  With my custom hardware and this phone I can trace the target's cell phone signature and follow him anywhere he goes...",0.06312292358803986,communication
1990,1998,ronin,computer,computational,"These days they they call me Gregor -- and I'm a tech.  I do electronic work, surveillance, computer runs.",0.8679245283018868,computational
1990,1998,ronin,phone,communication,"What I do is none of your concern.  What you should do is wait for my next phone call.  I'm going to find a place where I can tilt the field in my favor.  When I'm ready, I'll call you and tell you what I want you to do.",0.3409090909090909,communication
1990,1998,ronin,phone,communication,Gregor's cell phone...,0.6363636363636364,communication
1990,1998,route 9,phone,communication,"I know, I know.  Dwayne's dead, but we can deal with it.  We'll pin it on him.  The DEA was driving Jesse's car. No car phone.  No radio.  They couldn't have called me in.",0.7017543859649122,communication
1990,1998,route 9,radio,communication,"I know, I know.  Dwayne's dead, but we can deal with it.  We'll pin it on him.  The DEA was driving Jesse's car. No car phone.  No radio.  They couldn't have called me in.",0.7017543859649122,communication
1990,1998,route 9,radio,communication,"Hell no. besides I'm just a radio call away if something happens. I feel I should keep abreast of what happens, seeing it's my jurisdiction and all.",0.1891891891891892,communication
1990,1998,route 9,phone,communication,"Well they really didn't go into any details on the phone, but they did ask for you, and I figure we should try to help them out as best we can.",0.35664335664335667,communication
1990,1998,route 9,tv,communication,"No, Dwayne, you go ahead and relax, have a six pack and fall asleep in front of the TV, and come upstairs and pass out.  And do it all over again tomorrow!",0.5419354838709678,communication
1990,1998,rush hour,phone,communication,You know what a phone booth is?!,0.5,communication
1990,1998,rush hour,radio,communication,"Let me give you a piece of advice: never touch another man's radio. You do it again, nobody, not Rhonda, not Yolanda, gonna save your ass.",0.4420289855072464,communication
1990,1998,rush hour,phone,communication,Eleven thirty tomorrow the Ambassador will receive a phone call telling him where the drop is.  He said the bomb was a demonstration of their sincerity.,0.34868421052631576,communication
1990,1993,sleepless in seattle,phone,communication,Couldn't you just do a phone interview?,0.5897435897435898,communication
1990,1993,sleepless in seattle,radio,communication,"Becky heard this woman on the radio complaining about this guy she was sure was Rick, which meant he was cheating on her.  She was completely hysterical.  Then it turned out the woman lived in Duluth.",0.15,communication
1990,1993,sleepless in seattle,radio,communication,Miss Scarlett.  In the broom closet.  With the radio.,0.8867924528301887,communication
1990,1993,sleepless in seattle,radio,communication,"It's a sign I've watched this movie too many times.  I'm so stupid.  From the minute I listen to that stupid program on the radio, I've been a complete jerk.",0.7898089171974523,communication
1990,1993,sleepless in seattle,radio,communication,I thought I would look into doing a story about those radio shows.,0.8181818181818182,communication
1990,1993,sleepless in seattle,radio,communication,Turn on your radio!,0.6842105263157895,communication
1990,1993,sleepless in seattle,radio,communication,"I know that.  You think I don't know that? ""I know that's a dumb way to begin, but it's the only way I can think of to convey what happened to me the other night when I heard the two of you on the radio.  On the other hand, maybe I'm just losing my mind.""",0.7725490196078432,communication
1990,1993,sleepless in seattle,radio,communication,"""I am not the sort of person who listens to call-in radio shows"" --",0.7761194029850746,communication
1990,1993,sleepless in seattle,radio,communication,"I'll tell you the truth, I heard this guy on a call-in radio show and I might not marry the person I should marry because I've become obsessed with him.",0.3618421052631579,communication
1990,1993,sleepless in seattle,radio,communication,"And if I could describe it, it probably wouldn't be on a radio show.  But what the hell.  It's not one specific thing.  It's more of a feeling.",0.3986013986013986,communication
1990,1993,sleepless in seattle,network,computational,Dr. Marcia Fieldstone of Network America.,0.6097560975609756,computational
1990,1993,sleepless in seattle,network,computational,"Hello, Sam, this is Dr. Marcia Fieldstone on Network America.",0.7377049180327869,computational
1990,1993,sleepless in seattle,radio,communication,What kind of person would write to someone they heard on the radio?,0.9104477611940298,communication
1990,1993,sleepless in seattle,radio,communication,Did you call that radio station again?,0.47368421052631576,communication
1990,1993,sleepless in seattle,phone,communication,You have to give them your phone number or they won't let you go on the air.,0.35526315789473684,communication
1990,1993,sleepless in seattle,phone,communication,How did they get our phone number?,0.6176470588235294,communication
1990,1993,sleepless in seattle,phone,communication,There's somebody on the phone for you.  His name is Sam.,0.42857142857142855,communication
1990,1993,sleepless in seattle,radio,communication,It'll take him a while to come around.  A month ago he called one of those radio call-in shows and told them I needed a wife --,0.5905511811023622,communication
1950,1954,salt of the earth,signal,communication,Why didn't you give a warning signal?,0.8108108108108109,communication
1950,1954,salt of the earth,radio,communication,Is that all you care about? That radio? Can't you think of anything except yourself?,0.39285714285714285,communication
1950,1954,salt of the earth,radio,communication,"All right. Have your strike. I'll have my baby. But no hospital will take me, because I'll be a striker's wife. The store will cut off our credit, and the kids will go hungry. And we'll get behind on the payments again, and then they'll come and take away the radio...",0.9701492537313433,communication
1950,1954,salt of the earth,radio,communication,"Do the bosses wait? No sanitation. So my kids get sick. Does the company doctor wait? Twenty bucks. So we miss one payment on the radio I bought for my wife. Does the company store wait? ""Pay -- or we take it away."" Why they in such a hurry, the bosses' store? They're trying to scare us, that's why -- to make us afraid to move. To hang on to what we got -- and like it! Well, I don't like it I'm not scared ... and I'm fed up -- to here!",0.296127562642369,communication
1990,1998,saving private ryan,screen,computational,"You see, I've got the best house in all of Addley.  It's not the biggest house, but it's got the best location, right next to the junior high baseball field.  The garage windows face left field.  The guy who owned the house before me had these heavy screen S put over them.  The first thing I did when I bought the place was take off those screens.  Two-hundred-twenty- two yards from home plate to my garage windows.  It takes a hell of a junior high kid to hit a ball that far.  I look at my garage windows as a Motivator and a way to scout the kids coming up, the ones who are going to give us a shot at the state championship.  I lay there in my hammock and every time I hear the sound of breaking glass, I know we're one step closer to winning it all.",0.3306878306878307,computational
1990,1998,saving private ryan,machine,computational,"They don't send planes to put out machine guns.  Two flank runners with surpressing fire.  I'm going right, whoever goes left has to be fast.",0.24113475177304963,computational
1990,1998,saving private ryan,machine,computational,A machine gun.,0.14285714285714285,computational
1990,1998,saving private ryan,machine,computational,Thanks for drawing that machine gun off me.,0.5581395348837209,computational
1990,1998,saving private ryan,radio,communication,We in radio contact with anybody up there?,0.14285714285714285,communication
1990,1998,saving private ryan,machine,computational,OPENS UP with the MACHINE GUN.,0.6,computational
1980,1989,say anything...,phone,communication,I draw the line at seven un-returned phone calls.,0.7551020408163265,communication
1980,1989,say anything...,telephone,communication,"Oh yeah.  There was, uh, somebody on the plane worked in a recording studio, and, uh, we got this telephone call, this guy is making a sound effects record, and he'd gotten our address and he wanted to know if he could come over and record her scream.",0.3904382470119522,communication
1980,1989,say anything...,phone,communication,I just had a phone call.,0.5416666666666666,communication
1980,1989,say anything...,phone,communication,"Why don't I just get your phone number, that's usually how it works.",0.38235294117647056,communication
1990,1997,scream 2,television,communication,On national television.,0.5217391304347826,communication
1990,1997,scream 2,phone,communication,"I also know that you're an aging TV reporter slash writer who, despite huge tabloid success, has some self worth issues regarding your personal life which directly effects your professional life in a non-positive manner. A coupla failed relationships with--I'm guessing balding, older men--have turned you into this bitch with a cell phone. But I bet sometimes, late at night, when you're all alone a sadness seeps to the surface and in a moment of clarity you know that all you really want is to be touched and held and fondled.",0.6313799621928167,communication
1990,1997,scream 2,tv,communication,"I also know that you're an aging TV reporter slash writer who, despite huge tabloid success, has some self worth issues regarding your personal life which directly effects your professional life in a non-positive manner. A coupla failed relationships with--I'm guessing balding, older men--have turned you into this bitch with a cell phone. But I bet sometimes, late at night, when you're all alone a sadness seeps to the surface and in a moment of clarity you know that all you really want is to be touched and held and fondled.",0.6313799621928167,communication
1990,1997,scream 2,screen,computational,"Maureen looks at Phil, confused...as if seeing for the first time...IT'S NOT PHIL. She pulls away when, the Ghost-masked Figure grabs her with one hand, the other one clutching the hunting knife. Maureen sees it, her mouth billowing forth a LOUD SCREAM That is matched by the entire audience as they SCREAM at the screen.",0.9781931464174455,computational
1990,1997,scream 2,screen,computational,"The crowd is really with the movie. Some even talk to the screen. ""You dumb bitch. Get out of the house."" etc.",0.5272727272727272,computational
1990,1997,scream 2,phone,communication,"Sssshhh. ON SCREEN The phone RINGS. The young girl pulls the shower curtain aside to reveal a robe hung on a hook. She grabs it, running from the bathroom, into the living room, grabbing the phone.",0.116751269035533,communication
1990,1997,scream 2,screen,computational,"Sssshhh. ON SCREEN The phone RINGS. The young girl pulls the shower curtain aside to reveal a robe hung on a hook. She grabs it, running from the bathroom, into the living room, grabbing the phone.",0.116751269035533,communication
2000,2000,scream 3,screen,computational,"I did. Hon, although I got a total of six minutes screen time, they're the best six minutes of the movie.",0.47619047619047616,computational
2000,2000,scream 3,tv,communication,I don't watch TV and I hate books. Whatta you need?,0.27450980392156865,communication
2000,2000,scream 3,radio,communication,"Alright, calm down. I'm going to radio in for backup right now.",0.5238095238095238,communication
2000,2000,scream 3,tv,communication,"I used to think I had the perfect mom, perfect family.  Till I found out I was wrong.  She had a secret life, and I tried to understand that, and soon as I thought I had, more secrets.  I don't' know who my mom was.  Sometimes I feel like I'm just learning about my mother for the first time. You know, with TV and those movies and what not. God sometimes I feel like I'm just learning about myself for the first time. Like I'm watching my life instead of living in it.",0.6567164179104478,communication
